aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197520,30180.23,2299108,2299108,2287344,18400,3268,104504,1083700,2193426,1209600,73938,0,46,0,1818188.16,0,373530.24,0,0,0,0,0,112046,535480,960368,547528,33704,3958,342,10,18,2299108,3520,486,56374,160654,92058,1533958,330230,16014,132,0,646,926,1825694,450056,0,194,0,24,1842950,1450,158,0,0,0,0,0,0,0,0,18732,20278,4144,0,0,58196,8250,47540,20664,0,0,0,0,414560,1152.72,1090,387926,398492,343302,171110,374304,348232,120106,36596,13344,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,14.02,17978,17978,19808,26,0,1674,17820,7396,1209600,490,2,0,0,2613.12,21.12,3681.6,0,24,0,0,264,4384,1786,906,0,0,0,0,10,18,17978,1124,18,20,892,98,636,3740,788,24,0,24,44,2894,28,0,32,0,0,3204,58,104,0,0,0,22,0,0,0,0,162,0,0,0,0,92,38,6880,684,0,0,0,0,0,1.06,58,5004,2074,140,24,58,40,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44540,42594.58,2822464,2822464,2832880,16110,5480,38172,399640,2658238,1209600,79836,0,38,0,2424421.44,0,232408.32,0,0,0,0,23100,729970,1350176,499222,48706,5640,1424,0,10,14,2822464,2396,352,13242,184032,63598,1100648,1260700,33104,166,0,180,158,2168914,59908,0,49062,0,0,2435800,1288,98,0,0,0,0,0,0,0,0,15692,41144,8080,0,0,86274,15378,651800,108960,0,0,0,0,3443760,738.42,708,251538,483326,354638,198896,373240,401864,310946,164632,118328,830,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47380,9944.7,1377860,1377860,1380232,6607,47838,11772,161700,1153652,1209600,47448,4,72,0,989912.64,11448.96,148669.44,0,0,0,0,0,0,79906,740824,302632,26632,3592,66,126,132,1377860,4496,950,45924,51608,80872,742336,220798,6508,160,0,2226,1116,439230,78858,0,3720,0,18,1005942,2484,1228,0,0,80,11870,0,0,0,0,16708,1632,420,0,0,28660,4044,13073480,1466210,0,0,0,0,382840,1593.78,1948,172606,622078,228346,7928,72754,26378,15964,6912,686,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112580,59480,147606.29,10317576,10317576,10324766,50871,19074,57662,629240,9968178,1209600,357788,2,180,0,8068263.36,0,1894402.56,0,0,0,0,0,14072,1838052,4431050,3452848,213250,18314,592,38,44,10317576,8276,920,50006,1658878,474048,6290986,1478832,6232,0,0,2054,682,8042670,163784,0,39694,0,38,8135022,7312,594,0,0,0,0,0,0,0,0,44530,83720,34902,0,0,277272,47950,19854660,2064004,0,0,0,0,37808100,1904.18,2244,1953212,1944024,972100,421980,790164,664170,705838,698726,1742728,75236,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76180,28160,215001.86,12608528,12608528,12540490,68626,2042542,43224,494400,12491892,1209600,0,,,,11413732.8,0,1064344.32,,,0,0,35784,1534300,4435064,5190392,1175940,109858,10454,100,,0,12608528,8900,2010,9762,1148402,549520,7031910,3720038,21312,38,0,,,,,,,,,,7554,620,0,0,0,0,0,0,0,0,42256,192208,36696,0,0,321600,38722,18001700,2326144,0,0,0,0,26535350,,,1125292,2157832,1270346,602140,1587386,1822236,1548700,915188,1334314,128458,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472960,260860,39187.98,6789144,6789144,,35892,,,722160,,1209600,,,,,4307402.88,0,2215855.68,,,0,0,0,335556,3362144,2615976,185798,27990,4160,18,,,6789144,8852,1812,60246,2017148,772024,3374106,294082,3362,10,0,,,,,,,,,,,,,,,,,,,,103836,,,,,,,,,,,,,,,,2262256,2946544,576388,169274,303886,189732,59012,19088,5030,432,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66740,614.38,143642,143642,145808,236,0,13706,142480,85258,1209600,1622,0,8,0,34862.4,612.48,48459.84,0,90,0,0,1790,14506,45632,22288,786,68,20,0,2,8,143642,1278,74,5666,8194,10452,36304,21736,1342,44,0,28,40,36700,1900,0,150,0,0,36908,156,104,0,662,0,0,0,0,0,0,950,46,8,0,0,1028,180,2400,230,0,0,0,0,0,228.18,166,50938,7050,2936,1388,5154,9444,4852,3328,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14240,2077.25,165590,165590,169052,473,0,16368,165060,156272,1209600,4562,2,4,0,130194.24,0,24869.76,0,26,0,0,3610,143568,7092,1652,268,82,0,0,0,6,165590,1272,34,90,17400,4926,42332,86216,3934,68,0,124,186,131126,41292,0,12,0,22,131400,166,40,0,0,0,0,0,0,0,0,868,326,530,0,0,2872,788,792540,79314,0,0,0,0,1077270,121.14,82,27764,29298,19696,11144,37412,29272,1526,156,4,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201720,40493.47,2417244,2417244,2416576,11618,87744,117954,1201180,2178658,1209600,0,,,,1970836.8,0,205024.32,0,326,0,0,0,255566,1242510,597512,69434,10658,2812,166,,0,2417244,3762,490,1666,133450,74508,1322214,632714,9852,2,0,,,,,,,,,,1542,200,0,0,0,0,0,0,0,0,17142,37614,7994,0,0,81866,14814,2439640,309916,0,0,0,0,10727610,1094.48,1252,220794,255704,174102,88660,177388,232936,307678,293604,419064,8728,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570880,335060,863655.63,78071166,78071166,17944042,110646,456228,26428,611320,17581274,1209600,0,,,,52835863.68,17018172.48,6416065.92,106,764,0,0,272414,3986896,7497288,4904782,868400,44634,6574,286,,512,78071166,5554,1266,3266116,1592588,10112882,2602392,476,0,0,0,,,,,,,,,,31384,2510,0,0,102460,10273174,0,0,0,0,851174,381812,68110,158568770,18582608,1685490,320142,120601360,13485104,46235008,1367242,0,0,527018390,1783.52,2428,5582736,3171614,2345992,945588,2037816,1766516,1130874,578288,21850,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41620,342.94,92840,92840,88366,168,354,8658,91980,48798,1209600,1442,0,22,0,22942.08,0,24664.32,4,76,244,9746,10798,12068,5292,8434,2084,6,0,0,0,8,92840,1490,64,1378,1032,4476,7516,30076,2552,88,0,16,8,24342,1812,0,62,0,0,27026,264,276,0,0,0,0,0,0,0,0,942,86,10,0,0,570,112,500,482,0,0,0,0,0,404.4,194,26638,8226,1136,714,1788,1704,1786,6680,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000,336.27,95716,95716,96462,161,0,8964,94520,44818,1209600,1450,0,32,0,21280.32,4901.76,17591.04,8,86,0,3224,15794,9592,5004,10378,700,0,0,0,18,22,95716,1224,62,334,478,7518,19214,14138,1698,26,0,42,90,21846,11372,0,0,0,0,23664,144,158,130,5004,0,0,0,0,0,0,962,0,0,5376,1436,332,76,1040,110,7804,26,0,0,0,208.6,138,24126,6546,742,264,940,9584,2222,268,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296920,272540,275780.36,21565850,21565850,,156904,,,961140,,1209600,,,,,17481688.32,0,2295998.4,,,0,0,142580,3631074,10126956,4849468,814960,172406,45178,2972,,,21565850,14084,3212,1093668,768306,1509508,13799830,2511422,85554,10,0,,,,,,,,,,,,,,,,,,,,146730,,,,,,,,,,,,,,,,2373538,4794330,3228280,1573212,3176082,2365042,1430912,536600,307450,148,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252700,40366.88,3359684,3359684,3328136,19013,1612,84912,927760,3190308,1209600,114070,0,84,0,2620079.04,0,566613.12,0,0,0,0,16522,502106,1424194,1098322,125338,19500,4220,106,0,10,3359684,7680,1082,63570,348504,168504,1958390,610148,32298,132,0,536,736,2577746,88862,0,566,0,28,2646214,3946,402,0,0,0,0,0,0,0,0,30754,30164,7348,0,0,108610,20550,131260,18602,0,0,0,0,1309360,2285.02,2374,600522,708558,482792,229718,498078,439506,190956,37694,2484,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186020,6480,51048.61,3675284,3675284,3625070,22888,956,119626,36720,3522662,1209600,108594,2,94,0,2899876.8,0,619573.44,0,0,0,0,0,130290,1086768,1777138,501882,20932,5224,428,116,122,3675284,6068,692,104842,305262,225322,2300708,566918,12726,124,0,310,342,2874436,288774,0,166058,0,66,2930644,2260,126,0,0,0,0,0,0,0,0,22120,36566,9458,0,0,134358,20346,173940,18336,0,0,0,0,3047180,1363.22,1704,644086,454826,391022,263120,956762,531658,87028,56280,136154,1726,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440017.39,,,35960042,14539,2460,,,35126678,,940432,0,410,0,23641856.64,0,11458794.24,1152,2800,65618,425498,983672,526450,369786,356698,461796,318382,69644,17284,1220,1324,,4368,492,176594,1026072,156496,1226174,996510,8108,14,0,2040,8822,22996906,7417700,31554,61540,0,0,23879924,48708,24736,0,0,0,0,0,0,0,0,,96014,27334,0,0,922804,164788,71940,13520,0,0,0,0,301452320,,1242,1322846,415566,222818,85396,151462,285524,1086950,18348,5918,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57760,38515.49,2829266,2829266,2824634,16742,334,36004,401300,2597948,1209600,71302,0,164,0,2144470.08,0,451137.6,0,0,0,0,14952,405116,997334,1010642,156954,10250,2666,34,30,40,2829266,4644,624,38020,144756,129124,1580334,668624,31730,92,0,382,110,2148046,69388,58,2586,0,0,2173730,2304,274,0,0,0,0,0,0,0,0,17068,40232,6774,0,0,82644,13166,25460,2614,2608598,2350,0,0,2027240,1260.18,1474,471644,433870,291836,144504,302308,267202,250232,192868,238410,5074,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224760,91820,65565.15,5417166,5417166,5430406,23758,5126,46670,559160,5225310,1209600,242012,0,90,0,4386432.96,0,833222.4,0,0,0,0,0,85512,1877286,2593056,575460,72496,20398,1102,2,526,5417166,13502,1762,154786,549330,305116,3409654,740880,49966,314,0,22,106,137228,349324,0,3468,0,0,1878798,5154,630,0,0,0,0,0,0,0,0,43426,25218,6226,0,0,218542,49182,16227540,1646554,0,0,0,0,20045570,3666.88,3950,902472,1171022,829028,342236,1540094,439264,944,206,44,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469960,22880,816316.4,60609844,60609844,9532076,56375,11930,65374,64560,7889996,1209600,0,,,,40681610.88,0,8632452.48,994,2656,0,70,117594,2804510,3670216,1185904,92542,17094,2050,16,,0,60609844,7458,1294,814518,556284,1096620,5412872,950,0,0,0,,,,,,,,,,4074,372,0,0,0,0,0,0,0,0,439874,14288,3314,0,0,75396,11080,2766460,329090,0,0,0,0,6316400,2857.28,3326,1292360,793764,358428,145486,388750,1399606,3317232,115936,78434,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8240,186.21,30516,30516,32734,69,182,2808,30220,22900,1209600,1426,0,14,0,16086.72,44.16,6670.08,0,0,0,0,0,2478,9484,10634,252,52,0,0,2,8,30516,184,38,70,1410,636,3668,12288,4396,210,0,68,76,16890,1758,0,16,0,30,17380,94,48,0,0,0,48,0,0,0,0,350,180,26,0,0,710,236,1720,296,0,0,0,0,0,131.58,88,7336,7564,2474,908,1960,2576,72,10,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18800,1712.57,119116,119116,126740,368,76,11708,118760,104502,1209600,2710,2,6,0,93747.84,0,10655.04,0,0,0,0,0,22036,75244,6578,460,134,50,0,0,6,119116,182,18,46,5128,1138,23396,72698,1856,40,0,94,200,93582,49464,0,24,0,22,94662,80,48,0,0,0,0,0,0,0,0,512,518,104,0,0,2390,490,4940,524,0,0,0,0,712590,58.32,66,11516,15050,8378,3536,10428,54912,584,46,52,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8540,36.37,29746,29746,35466,18,314,2766,29440,13744,1209600,0,,,,7722.24,0,5936.64,0,10,0,0,0,6038,6646,810,204,46,0,0,,0,29746,142,22,38,112,1676,5044,5756,954,0,0,,,,,,,,,,94,48,0,0,0,0,0,0,0,0,372,0,0,0,0,632,116,49200,5368,0,0,0,0,0,59.18,66,6930,6186,490,74,52,8,4,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399740,114400,926092.09,51242590,51242590,50901566,363060,152578,6714,400240,49710904,1209600,1220484,4316,1690,0,45868486.08,0,3782792.64,0,0,0,0,55530,6049674,27249720,15222326,994744,115222,23096,592,3738,3880,51242590,19726,4094,1672934,2100204,6372778,38680510,849046,11610,2,0,7136,9492,41111562,3442880,1632,398038,244,0,41767824,20710,1406,0,0,0,0,0,0,0,0,872498,790246,165092,0,0,1677328,333658,589980,326804,19664228,243608,0,0,240829830,8023.2,9034,3948262,5479634,5615394,3101930,6627788,5682808,5623410,4930364,8291710,409604,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32780,498.02,93852,93852,186,0,9372,9002,93000,0,1209600,0,,,,30634.56,648,18555.84,0,0,0,0,0,0,0,0,0,0,0,0,,0,93852,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,156,40,0,750,0,0,0,0,0,0,622,80,12,0,0,1078,160,242800,43416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554220,196760,1089043.98,89112222,89112222,89153246,510318,,,728640,86381706,1209600,,,,,62710331.52,3526402.56,20129768.64,4432,20074,1522,645708,7264570,23427840,28892432,20224412,5046978,806270,69964,2010,,,89112222,48688,11730,19086652,5331874,24740508,35268616,1839174,54462,2,0,,,,,,,,,,,,,,,,,,,,612716,,,,,,,,,,,,,,25475.16,17756,24092192,12038760,9999794,4057552,9160900,14983716,11027566,1004492,16734,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16480,37.59,34560,34560,39322,30,32,3252,34300,19986,1209600,824,0,4,0,7271.04,0,12636.48,0,0,0,0,0,3222,13572,3066,102,24,0,0,2,8,34560,190,18,44,278,286,9320,7262,2408,180,0,72,188,7724,32,0,96,0,18,8334,100,52,0,0,0,0,0,0,0,0,234,0,0,0,0,316,74,2220,596,0,0,0,0,0,118.22,64,13428,5848,616,54,32,6,2,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440,770.94,62358,62358,67624,170,0,6134,62220,54166,1209600,1118,2,2,0,50159.04,0,3946.56,0,14,0,0,0,1242,22658,29794,318,130,24,0,0,10,62358,116,10,898,954,770,3644,46054,1648,72,0,16,12,51020,42012,0,0,0,22,51020,54,24,0,0,0,0,0,0,0,0,194,94,76,0,0,360,102,76160,7622,0,0,0,0,0,45.52,38,4374,5464,30364,12846,1118,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6580,15.79,22832,22832,23520,31,0,2150,22580,10252,1209600,492,2,4,0,3099.84,0,6024.96,0,12,0,0,610,5800,3124,718,0,0,0,0,0,4,22832,1136,8,20,36,790,7614,648,0,0,0,10,58,3026,46,0,58,0,0,3522,80,62,0,0,0,0,0,0,0,0,214,0,0,422,224,128,40,3180,322,10760,14,0,0,0,46.94,54,7574,2522,62,6,20,24,12,32,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6080,7.71,16228,16228,16936,24,0,1536,16140,4930,1209600,170,0,0,0,1391.04,0,2533.44,,,0,0,0,1690,2528,712,0,0,0,0,0,6,16228,1024,2,34,38,1008,2670,154,0,0,0,0,48,888,60,0,0,0,0,1664,38,94,0,0,0,0,0,0,0,0,130,0,0,200,94,8,6,1980,198,0,10,0,0,0,,,3666,1080,28,22,52,22,16,44,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132980,128180,780263.2,65109236,65109236,64849914,258262,16940,70898,935640,46886952,1209600,934754,574,236,0,37868333.76,5258847.36,3727750.08,11450,17222,3482,99082,1273676,3413778,8885488,10253768,8414818,4901466,6483358,3143770,8920,9028,65109236,87378,10326,2765574,1153448,6502152,34024864,2292068,36770,104,2,106,896,37820748,17344268,0,802874,0,0,38002368,20282,492,0,0,1680,13540678,0,0,0,0,236954,101826,20088,0,0,1225098,214418,9780,21960,0,0,0,0,740768800,29229.08,27368,9181622,4088102,2664914,1523746,4068222,3526092,7485820,14288578,45502,88,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,241800,36535.29,4602062,4602062,4610486,18732,98230,95188,968900,4504056,1209600,0,,,,2678572.8,0,1820363.52,530,1056,0,5806,133628,943094,2536516,864980,17680,2192,160,0,,0,4602062,2554,338,1425408,591080,838614,1628380,17682,0,0,0,,,,,,,,,,7488,362,0,0,0,0,0,0,0,0,23702,3216,508,9490970,1497984,122640,21258,14319020,1804744,4592760,21096,0,0,400110,697.68,854,1861732,960488,476786,244324,443814,301010,142114,73362,426,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87740,18158.1,3316334,3316334,3303464,8133,168,87970,892640,2840664,1209600,148312,0,232,0,1575319.68,0,1261460.16,44,1158,3728,8160,59224,416530,1039416,823476,383020,91594,14060,124,1206,2008,3316334,5888,848,5152,921684,185214,1256458,453490,10596,2,0,266,314,1501280,158198,0,10630,0,0,1601962,10790,326,0,0,0,0,0,0,0,0,16250,1382,270,0,0,124606,31648,8860,1260,0,0,0,0,343300,3172.04,1902,1306004,804082,296924,62302,72398,71796,193048,30442,2336,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28900,272.14,93044,93044,92122,139,0,8514,91800,59960,1209600,1546,2,6,0,24792.96,11932.8,21910.08,16,80,0,0,496,28746,26712,3714,36,0,0,0,10,36,93044,1580,102,368,708,6268,26152,22674,1832,20,0,62,146,27568,8256,0,0,0,0,27580,502,146,0,0,0,11942,0,0,0,0,976,80,8,15058,2568,416,86,200,18,90968,34,0,0,0,277.38,230,36234,10642,3354,1226,7996,60,40,152,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462020,79460,41513.82,4148912,4148912,4160030,16250,1416,45302,509660,3590708,1209600,140648,0,142,0,2970576,0,616495.68,0,0,0,0,0,4054,571522,2312720,647306,46848,8156,102,0,92,4148912,7018,896,16200,426662,305526,2321440,498052,14894,20,0,790,1812,2946812,201250,12,5476,0,0,3014384,3476,1348,0,0,0,0,0,0,0,0,29474,21806,6130,0,0,117696,32224,222000,26758,0,0,0,0,2551920,1991.72,2124,656668,958862,510726,367642,982688,95542,14682,3678,220,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45600,10793.24,841236,841236,838666,2812,58762,83482,839540,775038,1209600,0,,,,703662.72,3517.44,67238.4,0,0,0,0,18740,224138,314982,160142,54878,1898,260,0,,20,841236,812,122,39836,59788,30712,343508,288414,11534,312,0,,,,,,,,,,398,106,0,0,0,3518,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,644,0,0,9793300,279.98,294,73792,64338,439906,132744,52722,8976,2082,384,94,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206560,128100,80463.43,5746310,5746310,5744018,33382,40878,85556,896340,5344714,1209600,153944,2,122,0,4582752,0,759408.96,2,1330,0,0,0,60272,1222034,3006754,1001140,48468,5920,126,70,100,5746310,5270,638,177150,521370,197854,3417786,1002844,21644,158,0,2304,936,703596,66576,0,195676,0,12,4634238,2904,238,0,0,0,0,0,0,0,0,41616,90022,36054,0,0,185838,28336,45650980,4887130,0,0,0,0,79463470,1366.24,1442,790918,939014,753550,339338,609158,611362,747574,379380,174388,32,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,111180,29100.04,1988824,1988824,1969278,13495,269516,75066,775320,1885326,1209600,0,,,,1667527.68,0,213127.68,,,0,0,18134,334344,880010,599346,43622,7340,2248,282,,0,1988824,3926,282,45258,131492,129312,1340316,227336,7394,10,0,,,,,,,,,,1298,144,0,0,0,0,0,0,0,0,14038,29170,5428,0,0,82406,12520,2802060,653540,0,0,0,0,28100040,,,228026,326168,278584,130066,271454,260230,248684,100276,41236,602,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328340,94760,273760.82,26986738,26986738,17484494,85718,70356,21294,358180,16320824,1209600,909994,1568,970,0,17277884.16,5294271.36,2794116.48,684,2676,0,111634,1495940,4842430,5680608,3502016,639628,43270,5216,82,2800,2838,26986738,7124,2312,2654802,1302898,10822052,1531590,46,0,0,0,1598,5920,15539284,3969246,0,68,0,0,17483904,27600,4860,0,0,3050,5484602,2820,5483574,0,0,197672,70624,17134,0,0,964674,134098,5490440,1011126,26817222,495864,0,0,40987970,3373.72,3702,5211346,2557990,2197898,1241176,3337594,728940,417488,615864,12528,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14280,14.36,24722,24722,24466,28,0,2242,24300,9350,1209600,496,2,2,0,3199.68,0,5144.64,6,34,0,0,2180,3938,2348,184,616,0,0,0,0,20,24722,1038,18,24,20,126,78,6980,948,34,0,56,110,3860,58,0,26,0,0,3958,94,130,0,0,0,0,0,0,0,0,290,0,0,1248,392,96,34,6620,676,18894,4,0,0,0,138.12,96,6372,2598,210,24,34,22,6,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37660,41115,2720958,2720958,2731318,19813,3754,27298,296580,2592296,1209600,78038,2,42,0,2312537.28,0,277092.48,0,0,0,0,0,5716,386268,1432070,727696,33258,6574,714,1592,1606,2720958,4554,512,43838,174932,105312,1693036,554712,15148,252,0,1240,938,1484612,147740,0,5204,0,12,2325774,1742,138,0,0,0,0,0,0,0,0,15694,26186,4820,0,0,74006,16290,1534680,364114,0,0,0,0,12287020,933.12,1074,295044,479992,326012,157796,352182,391822,222762,136072,211458,19156,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58660,42962.53,2923414,2923414,2920576,20521,772,47224,498520,2709022,1209600,109124,2,88,0,2255530.56,0,451971.84,20,648,0,0,0,36524,659300,1258522,644778,101216,7584,1098,9978,10016,2923414,3438,398,114560,177812,161850,1314702,916796,19150,316,0,1804,238,2238848,286974,0,10450,0,22,2271536,1896,346,0,0,0,0,0,0,0,0,18990,37092,18918,0,0,97250,17566,463100,100692,0,0,0,0,2962540,893.06,940,473430,319990,299592,154918,309864,258854,410986,297766,183570,52,0,0
